,time,usd
1341,2015-10-25T05:04:53.000Z,0.55
1342,2015-10-25T06:04:53.000Z,0.6
1343,2015-10-25T07:04:53.000Z,0.6
1344,2015-10-25T08:04:53.000Z,0.6
1345,2015-10-25T09:04:53.000Z,0.6
1346,2015-10-25T10:04:53.000Z,0.6
1347,2015-10-25T11:04:53.000Z,0.62
1348,2015-10-25T12:04:53.000Z,0.62
1349,2015-10-25T13:04:53.000Z,0.62
1350,2015-10-25T14:04:53.000Z,0.65
1351,2015-10-25T15:04:53.000Z,0.65
1352,2015-10-25T16:04:53.000Z,0.65
1353,2015-10-25T17:04:53.000Z,0.65
1354,2015-10-25T18:04:53.000Z,0.64
1355,2015-10-25T19:04:53.000Z,0.67
1356,2015-10-25T20:04:53.000Z,0.67
1357,2015-10-25T21:04:53.000Z,0.67
1358,2015-10-25T22:04:53.000Z,0.67
1359,2015-10-25T23:04:53.000Z,0.64
1360,2015-10-26T00:04:53.000Z,0.64
1361,2015-10-26T01:04:53.000Z,0.64
1362,2015-10-26T02:04:53.000Z,0.64
1363,2015-10-26T03:04:53.000Z,0.64
1364,2015-10-26T04:04:53.000Z,0.64
1365,2015-10-26T05:04:53.000Z,0.64
1366,2015-10-26T06:04:53.000Z,0.64
1367,2015-10-26T07:04:53.000Z,0.64
1368,2015-10-26T08:04:53.000Z,0.64
1369,2015-10-26T09:04:53.000Z,0.64
1370,2015-10-26T10:04:53.000Z,0.64
1371,2015-10-26T11:04:53.000Z,0.64
1372,2015-10-26T12:04:53.000Z,0.64
1373,2015-10-26T13:04:53.000Z,0.64
1374,2015-10-26T14:04:53.000Z,0.64
1375,2015-10-26T15:04:53.000Z,0.64
1376,2015-10-26T16:04:53.000Z,0.65
1377,2015-10-26T17:04:53.000Z,0.65
1378,2015-10-26T18:04:53.000Z,0.65
1379,2015-10-26T19:04:53.000Z,0.65
1380,2015-10-26T20:04:53.000Z,0.71
1381,2015-10-26T21:04:53.000Z,0.71
1382,2015-10-26T22:04:53.000Z,0.71
1383,2015-10-26T23:04:53.000Z,0.71
1384,2015-10-27T00:04:53.000Z,0.71
1385,2015-10-27T01:04:53.000Z,0.71
1386,2015-10-27T02:04:53.000Z,0.71
1387,2015-10-27T03:04:53.000Z,0.81
1388,2015-10-27T04:04:53.000Z,0.81
1389,2015-10-27T05:04:53.000Z,0.81
1390,2015-10-27T06:04:53.000Z,0.81
1391,2015-10-27T07:04:53.000Z,0.81
1392,2015-10-27T08:04:53.000Z,0.8
1393,2015-10-27T09:04:53.000Z,0.8
1394,2015-10-27T10:04:53.000Z,0.8
1395,2015-10-27T11:04:53.000Z,0.78
1396,2015-10-27T12:04:53.000Z,0.8
1397,2015-10-27T13:04:53.000Z,0.83
1398,2015-10-27T14:04:53.000Z,0.84
1399,2015-10-27T15:04:53.000Z,0.85
1400,2015-10-27T16:04:53.000Z,0.88
1401,2015-10-27T17:04:53.000Z,0.85
1402,2015-10-27T18:04:53.000Z,0.85
1403,2015-10-27T19:04:53.000Z,0.85
1404,2015-10-27T20:04:53.000Z,0.85
1405,2015-10-27T21:04:53.000Z,0.85
1406,2015-10-27T22:04:53.000Z,0.84
1407,2015-10-27T23:04:53.000Z,0.84
1408,2015-10-28T00:04:53.000Z,0.84
1409,2015-10-28T01:04:53.000Z,0.83
1410,2015-10-28T02:04:53.000Z,0.83
1411,2015-10-28T03:04:53.000Z,0.83
1412,2015-10-28T04:04:53.000Z,0.83
1413,2015-10-28T05:04:53.000Z,0.83
1414,2015-10-28T06:04:53.000Z,0.83
1415,2015-10-28T07:04:53.000Z,0.83
1416,2015-10-28T08:04:53.000Z,0.83
1417,2015-10-28T09:04:53.000Z,0.83
1418,2015-10-28T10:04:53.000Z,0.83
1419,2015-10-28T11:04:53.000Z,0.83
1420,2015-10-28T12:04:53.000Z,0.86
1421,2015-10-28T13:04:53.000Z,0.85
1422,2015-10-28T14:04:53.000Z,0.83
1423,2015-10-28T15:04:53.000Z,0.82
1424,2015-10-28T16:04:53.000Z,0.82
1425,2015-10-28T17:04:53.000Z,0.82
1426,2015-10-28T18:04:53.000Z,0.86
1427,2015-10-28T19:04:53.000Z,0.96
1428,2015-10-28T20:04:53.000Z,0.96
1429,2015-10-28T21:04:53.000Z,1.0
1430,2015-10-28T22:04:53.000Z,0.97
1431,2015-10-28T23:04:53.000Z,0.97
1432,2015-10-29T00:04:53.000Z,0.97
1433,2015-10-29T01:04:53.000Z,0.98
1434,2015-10-29T02:04:53.000Z,0.98
1435,2015-10-29T03:04:53.000Z,0.98
1436,2015-10-29T04:04:53.000Z,0.98
1437,2015-10-29T05:04:53.000Z,0.98
1438,2015-10-29T06:04:53.000Z,0.98
1439,2015-10-29T07:04:53.000Z,0.98
1440,2015-10-29T08:04:53.000Z,0.98
1441,2015-10-29T09:04:53.000Z,0.98
1442,2015-10-29T10:04:53.000Z,0.98
1443,2015-10-29T11:04:53.000Z,0.99
1444,2015-10-29T12:04:53.000Z,0.97
1445,2015-10-29T13:04:53.000Z,1.01
1446,2015-10-29T14:04:53.000Z,1.09
1447,2015-10-29T15:04:53.000Z,1.1
1448,2015-10-29T16:04:53.000Z,1.14
1449,2015-10-29T17:04:53.000Z,1.12
1450,2015-10-29T18:04:53.000Z,1.18
1451,2015-10-29T19:04:53.000Z,1.18
1452,2015-10-29T20:04:53.000Z,1.17
1453,2015-10-29T21:04:53.000Z,1.17
1454,2015-10-29T22:04:53.000Z,1.17
1455,2015-10-29T23:04:53.000Z,1.11
1456,2015-10-30T00:04:53.000Z,1.17
1457,2015-10-30T01:04:53.000Z,1.17
1458,2015-10-30T02:04:53.000Z,1.18
1459,2015-10-30T03:04:53.000Z,1.28
1460,2015-10-30T04:04:53.000Z,1.32
1461,2015-10-30T05:04:53.000Z,1.31
1462,2015-10-30T06:04:53.000Z,1.32
1463,2015-10-30T07:04:53.000Z,1.32
1464,2015-10-30T08:04:53.000Z,1.16
1465,2015-10-30T09:04:53.000Z,1.15
1466,2015-10-30T10:04:53.000Z,1.13
1467,2015-10-30T11:04:53.000Z,1.14
1468,2015-10-30T12:04:53.000Z,1.14
1469,2015-10-30T13:04:53.000Z,1.13
1470,2015-10-30T14:04:53.000Z,1.13
1471,2015-10-30T15:04:53.000Z,1.14
1472,2015-10-30T16:04:53.000Z,1.14
1473,2015-10-30T17:04:53.000Z,1.14
1474,2015-10-30T18:04:53.000Z,1.14
1475,2015-10-30T19:04:53.000Z,1.14
1476,2015-10-30T20:04:53.000Z,1.14
1477,2015-10-30T21:04:53.000Z,1.14
1478,2015-10-30T22:04:53.000Z,1.14
1479,2015-10-30T23:04:53.000Z,1.14
1480,2015-10-31T00:04:53.000Z,0.94
1481,2015-10-31T01:04:53.000Z,1.01
1482,2015-10-31T02:04:53.000Z,1.01
1483,2015-10-31T03:04:53.000Z,1.01
1484,2015-10-31T04:04:53.000Z,1.01
1485,2015-10-31T05:04:53.000Z,1.0
1486,2015-10-31T06:04:53.000Z,1.0
1487,2015-10-31T07:04:53.000Z,1.0
1488,2015-10-31T08:04:53.000Z,1.0
1489,2015-10-31T09:04:53.000Z,1.0
1490,2015-10-31T10:04:53.000Z,1.0
1491,2015-10-31T11:04:53.000Z,0.95
1492,2015-10-31T12:04:53.000Z,0.95
1493,2015-10-31T13:04:53.000Z,0.95
1494,2015-10-31T14:04:53.000Z,0.99
1495,2015-10-31T15:04:53.000Z,0.99
1496,2015-10-31T16:04:53.000Z,0.99
1497,2015-10-31T17:04:53.000Z,0.95
1498,2015-10-31T18:04:53.000Z,0.94
1499,2015-10-31T19:04:53.000Z,0.93
1500,2015-10-31T20:04:53.000Z,0.93
1501,2015-10-31T21:04:53.000Z,0.88
1502,2015-10-31T22:04:53.000Z,0.88
1503,2015-10-31T23:04:53.000Z,0.88
1504,2015-11-01T00:04:53.000Z,0.88
1505,2015-11-01T01:04:53.000Z,0.88
1506,2015-11-01T02:04:53.000Z,0.88
1507,2015-11-01T03:04:53.000Z,0.88
1508,2015-11-01T04:04:53.000Z,0.88
1509,2015-11-01T05:04:53.000Z,0.92
1510,2015-11-01T06:04:53.000Z,0.9
1511,2015-11-01T07:04:53.000Z,0.9
1512,2015-11-01T08:04:53.000Z,0.92
1513,2015-11-01T09:04:53.000Z,0.92
1514,2015-11-01T10:04:53.000Z,0.92
1515,2015-11-01T11:04:53.000Z,0.96
1516,2015-11-01T12:04:53.000Z,0.96
1517,2015-11-01T13:04:53.000Z,0.99
1518,2015-11-01T14:04:53.000Z,0.99
1519,2015-11-01T15:04:53.000Z,0.97
1520,2015-11-01T16:04:53.000Z,0.97
1521,2015-11-01T17:04:53.000Z,0.97
1522,2015-11-01T18:04:53.000Z,0.96
1523,2015-11-01T19:04:53.000Z,0.96
1524,2015-11-01T20:04:53.000Z,1.01
1525,2015-11-01T21:04:53.000Z,1.04
1526,2015-11-01T22:04:53.000Z,1.07
1527,2015-11-01T23:04:53.000Z,1.05
1528,2015-11-02T00:04:53.000Z,1.05
1529,2015-11-02T01:04:53.000Z,1.05
1530,2015-11-02T02:04:53.000Z,1.05
1531,2015-11-02T03:04:53.000Z,1.05
1532,2015-11-02T04:04:53.000Z,1.05
1533,2015-11-02T05:04:53.000Z,1.04
1534,2015-11-02T06:04:53.000Z,1.04
1535,2015-11-02T07:04:53.000Z,1.03
1536,2015-11-02T08:04:53.000Z,1.03
1537,2015-11-02T09:04:53.000Z,1.03
1538,2015-11-02T10:04:53.000Z,1.02
1539,2015-11-02T11:04:53.000Z,1.02
1540,2015-11-02T12:04:53.000Z,1.02
1541,2015-11-02T13:04:53.000Z,1.02
1542,2015-11-02T14:04:53.000Z,1.02
1543,2015-11-02T15:04:53.000Z,1.02
1544,2015-11-02T16:04:53.000Z,1.02
1545,2015-11-02T17:04:53.000Z,1.02
1546,2015-11-02T18:04:53.000Z,1.02
1547,2015-11-02T19:04:53.000Z,1.03
1548,2015-11-02T20:04:53.000Z,1.03
1549,2015-11-02T21:04:53.000Z,1.02
1550,2015-11-02T22:04:53.000Z,0.99
1551,2015-11-02T23:04:53.000Z,0.99
1552,2015-11-03T00:04:53.000Z,0.99
1553,2015-11-03T01:04:53.000Z,0.99
1554,2015-11-03T02:04:53.000Z,0.98
1555,2015-11-03T03:04:53.000Z,0.99
1556,2015-11-03T04:04:53.000Z,0.99
1557,2015-11-03T05:04:53.000Z,0.99
1558,2015-11-03T06:04:53.000Z,1.02
1559,2015-11-03T07:04:53.000Z,1.04
1560,2015-11-03T08:04:53.000Z,1.02
1561,2015-11-03T09:04:53.000Z,1.01
1562,2015-11-03T10:04:53.000Z,0.99
1563,2015-11-03T11:04:53.000Z,1.0
1564,2015-11-03T12:04:53.000Z,1.01
1565,2015-11-03T13:04:53.000Z,0.94
1566,2015-11-03T14:04:53.000Z,0.94
1567,2015-11-03T15:04:53.000Z,0.93
1568,2015-11-03T16:04:53.000Z,0.94
1569,2015-11-03T17:04:53.000Z,0.95
1570,2015-11-03T18:04:53.000Z,0.94
1571,2015-11-03T19:04:53.000Z,0.97
1572,2015-11-03T20:04:53.000Z,0.93
1573,2015-11-03T21:04:53.000Z,0.95
1574,2015-11-03T22:04:53.000Z,0.95
1575,2015-11-03T23:04:53.000Z,0.98
1576,2015-11-04T00:04:53.000Z,0.98
1577,2015-11-04T01:04:53.000Z,0.97
1578,2015-11-04T02:04:53.000Z,0.98
1579,2015-11-04T03:04:53.000Z,0.98
1580,2015-11-04T04:04:53.000Z,0.94
1581,2015-11-04T05:04:53.000Z,0.97
1582,2015-11-04T06:04:53.000Z,0.96
1583,2015-11-04T07:04:53.000Z,0.96
1584,2015-11-04T08:04:53.000Z,0.91
1585,2015-11-04T09:04:53.000Z,0.86
1586,2015-11-04T10:04:53.000Z,0.86
1587,2015-11-04T11:04:53.000Z,0.82
1588,2015-11-04T12:04:53.000Z,0.78
1589,2015-11-04T13:04:53.000Z,0.8
1590,2015-11-04T14:04:53.000Z,0.8
1591,2015-11-04T15:04:53.000Z,0.83
1592,2015-11-04T16:04:53.000Z,0.89
1593,2015-11-04T17:04:53.000Z,0.81
1594,2015-11-04T18:04:53.000Z,0.9
1595,2015-11-04T19:04:53.000Z,0.89
1596,2015-11-04T20:04:53.000Z,0.89
1597,2015-11-04T21:04:53.000Z,0.91
1598,2015-11-04T22:04:53.000Z,0.95
1599,2015-11-04T23:04:53.000Z,0.83
1600,2015-11-05T00:04:53.000Z,0.85
1601,2015-11-05T01:04:53.000Z,0.85
1602,2015-11-05T02:04:53.000Z,0.87
1603,2015-11-05T03:04:53.000Z,0.89
1604,2015-11-05T04:04:53.000Z,0.9
1605,2015-11-05T05:04:53.000Z,0.96
1606,2015-11-05T06:04:53.000Z,0.93
1607,2015-11-05T07:04:53.000Z,0.96
1608,2015-11-05T08:04:53.000Z,0.94
1609,2015-11-05T09:04:53.000Z,0.94
1610,2015-11-05T10:04:53.000Z,0.99
1611,2015-11-05T11:04:53.000Z,0.99
1612,2015-11-05T12:04:53.000Z,0.99
1613,2015-11-05T13:04:53.000Z,0.95
1614,2015-11-05T14:04:53.000Z,0.93
1615,2015-11-05T15:04:53.000Z,0.93
1616,2015-11-05T16:04:53.000Z,0.92
1617,2015-11-05T17:04:53.000Z,0.92
1618,2015-11-05T18:04:53.000Z,0.88
1619,2015-11-05T19:04:53.000Z,0.92
1620,2015-11-05T20:04:53.000Z,0.9
1621,2015-11-05T21:04:53.000Z,0.86
1622,2015-11-05T22:04:53.000Z,0.91
1623,2015-11-05T23:04:53.000Z,0.9
1624,2015-11-06T00:04:53.000Z,0.9
1625,2015-11-06T01:04:53.000Z,0.9
1626,2015-11-06T02:04:53.000Z,0.92
1627,2015-11-06T03:04:53.000Z,0.92
1628,2015-11-06T04:04:53.000Z,0.89
1629,2015-11-06T05:04:53.000Z,0.89
1630,2015-11-06T06:04:53.000Z,0.89
1631,2015-11-06T07:04:53.000Z,0.9
1632,2015-11-06T08:04:53.000Z,0.87
1633,2015-11-06T09:04:53.000Z,0.86
1634,2015-11-06T10:04:53.000Z,0.86
1635,2015-11-06T11:04:53.000Z,0.86
1636,2015-11-06T12:04:53.000Z,0.86
1637,2015-11-06T13:04:53.000Z,0.86
1638,2015-11-06T14:04:53.000Z,0.88
1639,2015-11-06T15:04:53.000Z,0.92
1640,2015-11-06T16:04:53.000Z,0.93
1641,2015-11-06T17:04:53.000Z,0.92
1642,2015-11-06T18:04:53.000Z,0.92
1643,2015-11-06T19:04:53.000Z,0.94
1644,2015-11-06T20:04:53.000Z,1.01
1645,2015-11-06T21:04:53.000Z,1.01
1646,2015-11-06T22:04:53.000Z,0.94
1647,2015-11-06T23:04:53.000Z,0.96
1648,2015-11-07T00:04:53.000Z,0.96
1649,2015-11-07T01:04:53.000Z,0.94
1650,2015-11-07T02:04:53.000Z,0.97
1651,2015-11-07T03:04:53.000Z,0.94
1652,2015-11-07T04:04:53.000Z,0.94
1653,2015-11-07T05:04:53.000Z,0.94
1654,2015-11-07T06:04:53.000Z,0.91
1655,2015-11-07T07:04:53.000Z,0.94
1656,2015-11-07T08:04:53.000Z,0.93
1657,2015-11-07T09:04:53.000Z,0.88
1658,2015-11-07T10:04:53.000Z,0.88
1659,2015-11-07T11:04:53.000Z,0.88
1660,2015-11-07T12:04:53.000Z,0.91
1661,2015-11-07T13:04:53.000Z,0.91
1662,2015-11-07T14:04:53.000Z,0.91
1663,2015-11-07T15:04:53.000Z,0.91
1664,2015-11-07T16:04:53.000Z,0.94
1665,2015-11-07T17:04:53.000Z,0.93
1666,2015-11-07T18:04:53.000Z,0.93
1667,2015-11-07T19:04:53.000Z,0.93
1668,2015-11-07T20:04:53.000Z,0.93
1669,2015-11-07T21:04:53.000Z,0.93
1670,2015-11-07T22:04:53.000Z,0.93
1671,2015-11-07T23:04:53.000Z,0.93
1672,2015-11-08T00:04:53.000Z,0.93
1673,2015-11-08T01:04:53.000Z,0.92
1674,2015-11-08T02:04:53.000Z,0.92
1675,2015-11-08T03:04:53.000Z,0.92
1676,2015-11-08T04:04:53.000Z,0.92
1677,2015-11-08T05:04:53.000Z,0.92
1678,2015-11-08T06:04:53.000Z,0.93
1679,2015-11-08T07:04:53.000Z,0.93
1680,2015-11-08T08:04:53.000Z,0.93
1681,2015-11-08T09:04:53.000Z,0.93
1682,2015-11-08T10:04:53.000Z,0.91
1683,2015-11-08T11:04:53.000Z,0.92
1684,2015-11-08T12:04:53.000Z,0.92
1685,2015-11-08T13:04:53.000Z,0.92
1686,2015-11-08T14:04:53.000Z,0.95
1687,2015-11-08T15:04:53.000Z,0.96
1688,2015-11-08T16:04:53.000Z,0.96
1689,2015-11-08T17:04:53.000Z,0.96
1690,2015-11-08T18:04:53.000Z,0.97
1691,2015-11-08T19:04:53.000Z,0.97
1692,2015-11-08T20:04:53.000Z,0.98
1693,2015-11-08T21:04:53.000Z,0.99
1694,2015-11-08T22:04:53.000Z,1.0
1695,2015-11-08T23:04:53.000Z,1.0
1696,2015-11-09T00:04:53.000Z,1.02
1697,2015-11-09T01:04:53.000Z,1.07
1698,2015-11-09T02:04:53.000Z,1.06
1699,2015-11-09T03:04:53.000Z,1.06
1700,2015-11-09T04:04:53.000Z,1.06
1701,2015-11-09T05:04:53.000Z,1.06
1702,2015-11-09T06:04:53.000Z,1.06
1703,2015-11-09T07:04:53.000Z,1.04
1704,2015-11-09T08:04:53.000Z,1.04
1705,2015-11-09T09:04:53.000Z,1.04
1706,2015-11-09T10:04:53.000Z,0.98
1707,2015-11-09T11:04:53.000Z,0.96
1708,2015-11-09T12:04:53.000Z,0.96
1709,2015-11-09T13:04:53.000Z,0.93
1710,2015-11-09T14:04:53.000Z,0.98
1711,2015-11-09T15:04:53.000Z,1.0
1712,2015-11-09T16:04:53.000Z,1.07
1713,2015-11-09T17:04:53.000Z,1.05
1714,2015-11-09T18:04:53.000Z,1.02
1715,2015-11-09T19:04:53.000Z,1.01
1716,2015-11-09T20:04:53.000Z,1.01
1717,2015-11-09T21:04:53.000Z,1.03
1718,2015-11-09T22:04:53.000Z,1.01
1719,2015-11-09T23:04:53.000Z,1.01
1720,2015-11-10T00:04:53.000Z,1.01
1721,2015-11-10T01:04:53.000Z,1.01
1722,2015-11-10T02:04:53.000Z,1.01
1723,2015-11-10T03:04:53.000Z,1.01
1724,2015-11-10T04:04:53.000Z,0.98
1725,2015-11-10T05:04:53.000Z,0.98
1726,2015-11-10T06:04:53.000Z,0.98
1727,2015-11-10T07:04:53.000Z,0.98
1728,2015-11-10T08:04:53.000Z,0.98
1729,2015-11-10T09:04:53.000Z,1.01
1730,2015-11-10T10:04:53.000Z,1.03
1731,2015-11-10T11:04:53.000Z,1.0
1732,2015-11-10T12:04:53.000Z,1.01
1733,2015-11-10T13:04:53.000Z,1.01
1734,2015-11-10T14:04:53.000Z,1.01
1735,2015-11-10T15:04:53.000Z,1.01
1736,2015-11-10T16:04:53.000Z,0.99
1737,2015-11-10T17:04:53.000Z,0.99
1738,2015-11-10T18:04:53.000Z,0.99
1739,2015-11-10T19:04:53.000Z,1.0
1740,2015-11-10T20:04:53.000Z,1.0
1741,2015-11-10T21:04:53.000Z,0.99
1742,2015-11-10T22:04:53.000Z,0.91
1743,2015-11-10T23:04:53.000Z,0.9
1744,2015-11-11T00:04:53.000Z,0.94
1745,2015-11-11T01:04:53.000Z,0.9
1746,2015-11-11T02:04:53.000Z,0.9
1747,2015-11-11T03:04:53.000Z,0.9
1748,2015-11-11T04:04:53.000Z,0.9
1749,2015-11-11T05:04:53.000Z,0.89
1750,2015-11-11T06:04:53.000Z,0.89
1751,2015-11-11T07:04:53.000Z,0.91
1752,2015-11-11T08:04:53.000Z,0.91
1753,2015-11-11T09:04:53.000Z,0.91
1754,2015-11-11T10:04:53.000Z,0.92
1755,2015-11-11T11:04:53.000Z,0.88
1756,2015-11-11T12:04:53.000Z,0.88
1757,2015-11-11T13:04:53.000Z,0.87
1758,2015-11-11T14:04:53.000Z,0.87
1759,2015-11-11T15:04:53.000Z,0.87
1760,2015-11-11T16:04:53.000Z,0.87
1761,2015-11-11T17:04:53.000Z,0.87
1762,2015-11-11T18:04:53.000Z,0.85
1763,2015-11-11T19:04:53.000Z,0.73
1764,2015-11-11T20:04:53.000Z,0.8
1765,2015-11-11T21:04:53.000Z,0.76
1766,2015-11-11T22:04:53.000Z,0.75
1767,2015-11-11T23:04:53.000Z,0.75
1768,2015-11-12T00:04:53.000Z,0.77
1769,2015-11-12T01:04:53.000Z,0.77
1770,2015-11-12T02:04:53.000Z,0.77
1771,2015-11-12T03:04:53.000Z,0.78
1772,2015-11-12T04:04:53.000Z,0.8
1773,2015-11-12T05:04:53.000Z,0.8
1774,2015-11-12T06:04:53.000Z,0.8
1775,2015-11-12T07:04:53.000Z,0.86
1776,2015-11-12T08:04:53.000Z,0.89
1777,2015-11-12T09:04:53.000Z,0.9
1778,2015-11-12T10:04:53.000Z,0.9
1779,2015-11-12T11:04:53.000Z,0.9
1780,2015-11-12T12:04:53.000Z,0.88
1781,2015-11-12T13:04:53.000Z,0.88
1782,2015-11-12T14:04:53.000Z,0.88
1783,2015-11-12T15:04:53.000Z,0.87
1784,2015-11-12T16:04:53.000Z,0.87
1785,2015-11-12T17:04:53.000Z,0.87
1786,2015-11-12T18:04:53.000Z,0.87
1787,2015-11-12T19:04:53.000Z,0.87
1788,2015-11-12T20:04:53.000Z,0.87
1789,2015-11-12T21:04:53.000Z,0.87
1790,2015-11-12T22:04:53.000Z,0.85
1791,2015-11-12T23:04:53.000Z,0.89
1792,2015-11-13T00:04:53.000Z,0.9
1793,2015-11-13T01:04:53.000Z,0.9
1794,2015-11-13T02:04:53.000Z,0.91
1795,2015-11-13T03:04:53.000Z,0.9
1796,2015-11-13T04:04:53.000Z,0.88
1797,2015-11-13T05:04:53.000Z,0.88
1798,2015-11-13T06:04:53.000Z,0.88
1799,2015-11-13T07:04:53.000Z,0.88
1800,2015-11-13T08:04:53.000Z,0.86
1801,2015-11-13T09:04:53.000Z,0.86
1802,2015-11-13T10:04:53.000Z,0.86
1803,2015-11-13T11:04:53.000Z,0.86
1804,2015-11-13T12:04:53.000Z,0.86
1805,2015-11-13T13:04:53.000Z,0.89
1806,2015-11-13T14:04:53.000Z,0.89
1807,2015-11-13T15:04:53.000Z,0.9
1808,2015-11-13T16:04:53.000Z,0.89
1809,2015-11-13T17:04:53.000Z,0.86
1810,2015-11-13T18:04:53.000Z,0.85
1811,2015-11-13T19:04:53.000Z,0.85
1812,2015-11-13T20:04:53.000Z,0.85
1813,2015-11-13T21:04:53.000Z,0.86
1814,2015-11-13T22:04:53.000Z,0.88
1815,2015-11-13T23:04:53.000Z,0.9
1816,2015-11-14T00:04:53.000Z,0.89
1817,2015-11-14T01:04:53.000Z,0.9
1818,2015-11-14T02:04:53.000Z,0.9
1819,2015-11-14T03:04:53.000Z,0.9
1820,2015-11-14T04:04:53.000Z,0.9
1821,2015-11-14T05:04:53.000Z,0.91
1822,2015-11-14T06:04:53.000Z,0.91
1823,2015-11-14T07:04:53.000Z,0.9
1824,2015-11-14T08:04:53.000Z,0.9
1825,2015-11-14T09:04:53.000Z,0.9
1826,2015-11-14T10:04:53.000Z,0.9
1827,2015-11-14T11:04:53.000Z,0.9
1828,2015-11-14T12:04:53.000Z,0.9
1829,2015-11-14T13:04:53.000Z,0.9
1830,2015-11-14T14:04:53.000Z,0.9
1831,2015-11-14T15:04:53.000Z,0.9
1832,2015-11-14T16:04:53.000Z,0.89
1833,2015-11-14T17:04:53.000Z,0.89
1834,2015-11-14T18:04:53.000Z,0.89
1835,2015-11-14T19:04:53.000Z,0.89
1836,2015-11-14T20:04:53.000Z,0.88
1837,2015-11-14T21:04:53.000Z,0.88
1838,2015-11-14T22:04:53.000Z,0.88
1839,2015-11-14T23:04:53.000Z,0.88
1840,2015-11-15T00:04:53.000Z,0.9
1841,2015-11-15T01:04:53.000Z,0.9
1842,2015-11-15T02:04:53.000Z,0.9
1843,2015-11-15T03:04:53.000Z,0.9
1844,2015-11-15T04:04:53.000Z,0.9
1845,2015-11-15T05:04:53.000Z,0.9
1846,2015-11-15T06:04:53.000Z,0.9
1847,2015-11-15T07:04:53.000Z,0.87
1848,2015-11-15T08:04:53.000Z,0.87
1849,2015-11-15T09:04:53.000Z,0.87
1850,2015-11-15T10:04:53.000Z,0.9
1851,2015-11-15T11:04:53.000Z,0.9
1852,2015-11-15T12:04:53.000Z,0.9
1853,2015-11-15T13:04:53.000Z,0.9
1854,2015-11-15T14:04:53.000Z,0.9
1855,2015-11-15T15:04:53.000Z,0.9
1856,2015-11-15T16:04:53.000Z,0.91
1857,2015-11-15T17:04:53.000Z,0.91
1858,2015-11-15T18:04:53.000Z,0.89
1859,2015-11-15T19:04:53.000Z,0.89
1860,2015-11-15T20:04:53.000Z,0.89
1861,2015-11-15T21:04:53.000Z,0.89
1862,2015-11-15T22:04:53.000Z,0.88
1863,2015-11-15T23:04:53.000Z,0.92
1864,2015-11-16T00:04:53.000Z,0.92
1865,2015-11-16T01:04:53.000Z,0.92
1866,2015-11-16T02:04:53.000Z,0.92
1867,2015-11-16T03:04:53.000Z,0.92
1868,2015-11-16T04:04:53.000Z,0.92
1869,2015-11-16T05:04:53.000Z,0.72
1870,2015-11-16T06:04:53.000Z,0.72
1871,2015-11-16T07:04:53.000Z,0.72
1872,2015-11-16T08:04:53.000Z,0.72
1873,2015-11-16T09:04:53.000Z,0.72
1874,2015-11-16T10:04:53.000Z,0.72
1875,2015-11-16T11:04:53.000Z,0.72
1876,2015-11-16T12:04:53.000Z,0.72
1877,2015-11-16T13:04:53.000Z,0.72
1878,2015-11-16T14:04:53.000Z,0.71
1879,2015-11-16T15:04:53.000Z,0.71
1880,2015-11-16T16:04:53.000Z,0.88
1881,2015-11-16T17:04:53.000Z,0.88
1882,2015-11-16T18:04:53.000Z,0.93
1883,2015-11-16T19:04:53.000Z,0.93
1884,2015-11-16T20:04:53.000Z,0.92
1885,2015-11-16T21:04:53.000Z,0.92
1886,2015-11-16T22:04:53.000Z,0.93
1887,2015-11-16T23:04:53.000Z,0.93
1888,2015-11-17T00:04:53.000Z,0.93
1889,2015-11-17T01:04:53.000Z,0.93
1890,2015-11-17T02:04:53.000Z,0.93
1891,2015-11-17T03:04:53.000Z,0.93
1892,2015-11-17T04:04:53.000Z,0.93
1893,2015-11-17T05:04:53.000Z,0.93
1894,2015-11-17T06:04:53.000Z,0.93
1895,2015-11-17T07:04:53.000Z,0.93
1896,2015-11-17T08:04:53.000Z,0.92
1897,2015-11-17T09:04:53.000Z,0.92
1898,2015-11-17T10:04:53.000Z,0.92
1899,2015-11-17T11:04:53.000Z,0.95
1900,2015-11-17T12:04:53.000Z,0.95
1901,2015-11-17T13:04:53.000Z,0.95
1902,2015-11-17T14:04:53.000Z,0.95
1903,2015-11-17T15:04:53.000Z,0.95
1904,2015-11-17T16:04:53.000Z,0.96
1905,2015-11-17T17:04:53.000Z,0.96
1906,2015-11-17T18:04:53.000Z,0.98
1907,2015-11-17T19:04:53.000Z,0.98
1908,2015-11-17T20:04:53.000Z,0.98
1909,2015-11-17T21:04:53.000Z,0.98
1910,2015-11-17T22:04:53.000Z,1.0
1911,2015-11-17T23:04:53.000Z,1.0
1912,2015-11-18T00:04:53.000Z,1.0
1913,2015-11-18T01:04:53.000Z,1.0
1914,2015-11-18T02:04:53.000Z,1.0
1915,2015-11-18T03:04:53.000Z,1.0
1916,2015-11-18T04:04:53.000Z,1.0
1917,2015-11-18T05:04:53.000Z,0.99
1918,2015-11-18T06:04:53.000Z,0.99
1919,2015-11-18T07:04:53.000Z,0.99
1920,2015-11-18T08:04:53.000Z,0.99
1921,2015-11-18T09:04:53.000Z,0.99
1922,2015-11-18T10:04:53.000Z,0.98
1923,2015-11-18T11:04:53.000Z,0.99
